NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
12,46,12.05872,154.69082,57.73446,204.85420,23.16700,10.22000,0.000001608
12,47,18.43082,158.55487,61.35388,307.89581,25.58953,14.69091,0.000002699
12,48,12.93437,113.70222,41.92813,215.31086,16.44797,10.37633,0.000000898
12,49,13.93706,146.62299,57.55852,216.95467,23.75615,10.79548,0.000001562
12,50,18.83408,169.71221,63.86682,314.60200,26.84198,15.49867,0.000001495
12,51,17.14341,155.48766,64.44473,277.24862,26.64027,13.99622,0.000001493
12,52,14.70865,115.87270,45.21002,244.15854,18.81959,12.11981,0.000000968
12,53,16.05316,140.36229,56.25656,283.27032,23.00523,13.05347,0.000001055
12,54,18.59109,161.84426,55.12728,301.27460,22.66640,14.24640,0.000001442
12,55,15.92861,151.35953,62.24186,265.39566,25.78117,13.21315,0.000001670
12,56,15.89891,125.08254,49.62669,265.08243,20.61046,13.02032,0.000001594
12,57,16.00659,130.11659,56.60668,269.24539,23.57530,13.20293,0.000001103
12,58,14.89910,148.31638,61.56217,248.69489,25.35793,12.87404,0.000001007
12,59,15.90722,153.77950,60.72655,266.42182,24.98891,12.91379,0.000002137
12,60,15.58474,148.89419,55.42175,269.21386,22.60086,12.67877,0.000001685
12,61,13.94415,146.17125,55.26982,243.52655,22.78660,11.74655,0.000000800
12,62,17.10629,156.65686,56.23882,284.89555,22.83592,13.73858,0.000002211
12,63,18.62388,157.39862,62.45821,306.82579,26.76988,15.14922,0.000001617
12,64,18.34078,174.42539,64.84799,283.78065,26.90462,14.36033,0.000001576
12,65,22.74180,141.17807,60.37585,301.44577,24.17237,14.26847,0.000001325
12,66,20.63041,152.38470,61.04081,319.84223,24.43076,16.74996,0.000000854
12,67,17.71380,193.64059,62.89393,303.78949,24.83192,15.87688,0.000001144
12,68,13.18684,164.16593,77.10983,237.37693,29.37640,12.43828,0.000001568
12,69,15.57131,134.29462,53.51948,257.30344,21.85450,12.61374,0.000001743
12,70,13.18948,173.10167,59.61045,225.74881,24.75602,11.68792,0.000000723
12,71,16.40308,117.39724,53.59094,264.15323,21.93316,12.81629,0.000001014
12,72,18.07823,169.32705,53.37851,291.40252,21.76342,13.91095,0.000001664
12,73,16.96436,162.77628,57.47106,281.13758,23.76337,14.07053,0.000002208
12,74,13.95893,112.96360,49.38689,233.19772,21.09683,11.36443,0.000000788
12,75,16.15577,166.81294,63.58332,288.83767,26.93013,13.47510,0.000001342
12,76,19.42944,136.93218,58.36670,312.97074,23.58343,14.96841,0.000002388
12,77,16.51673,150.90493,57.71277,271.31421,23.59177,13.49257,0.000002307
12,78,14.83657,144.74716,55.16001,257.42877,22.64109,11.94087,0.000001359
12,79,10.97861,68.54757,30.02463,178.95616,11.81068,8.54921,0.000000394
12,80,15.48988,122.89779,50.80374,254.49247,20.58938,12.24434,0.000001271
12,81,13.67306,147.31936,60.69248,232.18757,25.17067,12.12873,0.000001832
12,82,13.35470,111.49083,44.89586,230.24615,19.05313,11.06573,0.000000575
12,83,15.06678,131.48289,58.16076,262.49747,25.44361,12.30006,0.000001095
12,84,13.41633,113.47580,52.65827,241.72237,19.83533,11.01882,0.000001109
12,85,14.82137,144.24097,59.21503,258.55657,24.56009,12.85331,0.000001808
12,86,15.40242,156.18854,66.51365,255.85044,25.42991,13.04805,0.000001846
12,87,15.80921,168.04336,63.20574,279.06778,25.67322,13.62435,0.000002731
12,88,16.47975,145.83768,51.36438,286.80495,21.04073,13.63486,0.000000633
12,89,17.71649,110.85732,49.81444,299.32762,21.86204,13.97573,0.000000726
12,90,16.76218,166.32848,57.53637,273.42188,23.89069,13.61854,0.000001216
12,91,16.79402,159.19858,61.35625,275.01801,26.77023,14.38009,0.000001795
12,92,11.71622,88.58816,40.70460,212.17195,15.93607,11.51645,0.000000778
12,93,20.04839,180.82259,62.82342,317.60429,26.08069,15.39744,0.000000709
12,94,18.18676,156.90157,63.65131,307.30407,26.56827,14.80192,0.000001685
12,95,15.98555,119.22265,45.77286,255.94291,18.96656,11.84207,0.000001351
12,96,15.17545,172.60863,67.65137,259.42773,26.81737,12.68305,0.000000737
12,97,16.56264,164.61396,62.97370,276.03897,26.21240,13.66116,0.000001716
12,98,15.10857,151.74023,63.31806,257.93523,25.56098,13.34475,0.000000928
12,99,15.50800,132.14698,56.47498,268.96381,23.90162,12.63908,0.000001187
16,0,37.85658,207.24583,86.24711,553.52713,34.22226,25.62244,0.000002489
16,1,30.40230,195.78776,74.47937,499.30541,30.24666,22.68059,0.000001570
16,2,28.48407,214.56700,83.64914,454.63630,33.74014,22.03551,0.000000702
16,3,32.30689,198.06059,83.66015,507.39518,35.26465,23.61759,0.000001336
16,4,38.66894,215.47045,79.74401,588.24229,32.44681,26.75361,0.000001479
16,5,32.97272,241.83847,83.73042,542.59601,34.94984,24.54725,0.000002509
16,6,37.16648,198.37632,73.75110,545.53769,30.17910,26.24560,0.000001479
16,7,34.90136,209.89467,83.30443,547.43298,33.84444,25.83312,0.000001229
16,8,32.31250,166.93457,83.00359,502.43974,34.08979,23.30169,0.000001756
16,9,28.49328,204.57305,81.79981,433.43228,35.40465,21.08199,0.000001399
16,10,30.79667,225.45523,70.58488,491.57972,30.14917,22.51734,0.000001881
16,11,32.24258,232.83254,71.57319,484.41590,29.55860,22.22545,0.000001631
16,12,32.19719,229.69044,77.81840,490.81184,31.42253,23.15735,0.000002057
16,13,28.30814,199.11622,70.63204,436.76853,29.45939,20.97692,0.000001478
16,14,29.87279,216.38445,77.40947,461.64000,31.33739,21.84198,0.000002365
16,15,31.90910,254.05976,81.41807,503.63842,33.33544,23.55644,0.000002659
16,16,31.91887,225.51777,76.26058,487.98239,31.12353,22.25631,0.000002158
16,17,30.17559,230.50414,75.51342,502.84926,31.43533,22.76212,0.000002709
16,18,32.99375,232.34015,81.91545,504.74984,33.38159,23.72005,0.000002743
16,19,30.93525,194.74222,77.22174,483.74257,31.47945,22.72686,0.000001736
16,20,30.36609,234.08222,81.99532,470.45524,34.27754,22.23082,0.000001411
16,21,33.15449,237.11528,79.92208,514.77020,34.08217,23.53770,0.000001082
16,22,30.85412,171.28717,71.47812,490.88210,29.05837,21.63965,0.000002324
16,23,33.78377,251.08197,82.71556,519.74772,33.76503,23.80888,0.000003082
16,24,31.72589,181.89192,70.08197,494.80625,29.38852,22.52263,0.000002159
16,25,32.01776,212.87843,76.03150,489.35739,31.24952,23.14361,0.000001676
16,26,26.55562,168.39889,71.59378,422.20270,28.93778,19.45372,0.000002167
16,27,30.71992,202.71384,82.92735,478.17747,33.78381,22.68373,0.000002577
16,28,34.70091,243.27463,81.17715,524.10724,33.93259,25.42357,0.000002786
16,29,32.68992,215.80008,81.96626,514.07017,33.84692,24.17496,0.000003316
16,30,29.78319,219.07643,83.05874,461.62292,33.94604,22.19848,0.000001600
16,31,26.06806,243.47585,86.45949,438.40128,34.39393,20.81591,0.000003618
16,32,28.72912,252.76766,83.51149,473.77195,34.81957,23.00704,0.000003092
16,33,29.11242,196.75599,71.31291,453.85889,29.06045,20.22864,0.000001169
16,34,29.07528,163.81067,63.20888,442.52699,25.67235,20.32818,0.000002075
16,35,25.70996,193.80901,71.84805,404.66114,30.09205,19.40385,0.000001430
16,36,22.00332,169.67068,67.68384,346.53750,26.45857,16.86177,0.000002503
16,37,25.82145,198.88067,73.15152,422.80158,30.73144,19.38920,0.000002146
16,38,34.87977,245.76588,85.31341,560.10639,35.05037,25.10761,0.000001902
16,39,25.00617,214.04678,78.24125,408.94992,33.16874,20.45909,0.000002576
16,40,32.57953,176.03066,70.31387,468.50805,27.35769,22.39788,0.000001661
16,41,28.12106,182.46808,71.47621,439.42052,29.83059,20.52425,0.000002113
16,42,32.49033,235.69052,82.44030,515.33026,33.24200,24.42640,0.000003601
16,43,32.74225,188.23687,77.79407,517.02679,32.11888,24.24688,0.000002845
16,44,25.19735,177.39503,75.22916,407.48861,30.68576,19.06015,0.000001642
16,45,26.37841,157.78100,78.09225,438.01558,32.84255,20.25694,0.000001246
16,46,37.46695,242.15384,84.70463,541.34725,34.99458,26.78424,0.000002400
16,47,30.27543,222.28754,79.39269,498.71662,32.41651,22.00438,0.000003176
16,48,31.62129,256.34921,76.63554,497.99320,31.29219,23.20830,0.000001603
16,49,35.61332,267.78239,82.97339,539.78336,33.74249,25.10381,0.000003937
16,50,30.88429,211.59568,81.32374,489.09147,33.46980,22.65429,0.000001670
16,51,28.17788,182.39563,81.51836,453.54888,33.51570,21.36846,0.000002374
16,52,32.67842,204.65161,80.87506,530.45890,33.25760,24.49581,0.000002995
16,53,34.16241,202.93623,77.70567,500.13352,31.44333,23.49052,0.000002760
16,54,23.02072,161.85760,60.00396,357.20278,25.68658,17.51318,0.000002350
16,55,30.07293,168.15741,76.72020,484.89229,31.25210,21.54413,0.000001889
16,56,27.58905,257.71651,71.29313,425.36891,29.57369,20.64638,0.000001939
16,57,31.84986,180.19354,76.68761,488.40570,32.29956,22.40144,0.000002237
16,58,30.59715,195.60451,89.20834,492.92101,38.21827,23.24183,0.000002126
16,59,52.83799,268.29182,118.05442,702.04003,47.83734,34.10745,0.000002524
16,60,35.16823,188.40249,82.65105,561.09904,32.68237,24.20748,0.000001432
16,61,28.62943,207.86726,77.07201,456.33885,31.99309,21.79663,0.000002088
16,62,31.80673,177.13493,76.94182,499.89837,31.67355,23.05886,0.000003478
16,63,27.46317,174.26332,73.67158,427.50654,29.21150,19.58829,0.000001861
16,64,26.20042,216.76109,76.42369,412.24396,31.69317,19.48386,0.000001820
16,65,27.38605,200.38571,70.04040,415.80604,29.29372,20.33902,0.000002745
16,66,34.24033,184.30374,71.29872,507.87648,30.02570,24.07982,0.000001553
16,67,35.14413,243.55832,85.67481,506.27685,35.22862,23.97675,0.000002770
16,68,29.44821,145.06763,62.13716,442.20806,25.63213,21.18473,0.000002229
16,69,29.44013,187.39553,78.16768,477.12501,33.42694,22.16286,0.000002296
16,70,31.73552,220.71608,81.46151,491.35108,33.23952,23.60361,0.000003637
16,71,33.65257,261.35486,84.28783,523.73956,34.78830,26.11473,0.000002290
16,72,26.82654,201.73300,75.02655,421.38555,30.93019,19.33214,0.000001640
16,73,36.00546,251.75578,82.40761,535.45614,33.86076,24.44529,0.000002310
16,74,35.19321,229.60363,83.60986,534.73444,33.74902,25.00643,0.000001535
16,75,31.77430,244.86717,90.43153,508.69939,35.95893,23.76278,0.000002702
16,76,48.91364,249.83421,103.67785,677.75462,46.81051,33.98940,0.000002640
16,77,26.52205,215.88879,86.14312,434.25026,34.60350,21.27874,0.000002387
16,78,34.80657,211.34387,86.23657,537.16410,34.94368,26.06808,0.000002183
16,79,32.85939,213.19058,87.36700,507.82291,35.88937,23.02142,0.000001811
16,80,30.27580,244.03404,83.67811,477.27719,33.98745,23.12078,0.000001951
16,81,26.58308,201.98061,82.52923,418.35998,34.07373,20.58083,0.000001386
16,82,36.95774,251.96078,80.91918,541.37359,33.74603,24.52880,0.000003412
